year,boxcoidx,indidx,sex,date,age,broodsize,bsm,visitid,IVI,IFI,IFI_t1,IFI_t2,load,fecal,wtbird,wtbird_delta,begAvg,begAvg_t1,begAvg_t2,begAvg_t3
2,19,33,M,30,10,4,R,6542,36,12,34,117,0,0,12.9,-0.3,0.25,0.625,0.625,0.5
2,19,33,M,30,10,4,R,6544,159,15,153,12,0,0,12.9,0,0.125,0.25,0.625,0.625
2,19,33,M,30,10,4,R,6547,418,4,228,200,NA,1,NA,NA,0.25,0.125,0.25,0.625
2,19,33,M,30,10,4,R,6549,82,46,51,4,NA,1,NA,NA,0.375,0.25,0.125,0.25
2,19,33,M,30,10,4,R,6552,629,49,577,14,NA,1,NA,NA,0.75,0.375,0.25,0.125
2,19,33,M,30,10,4,R,6553,65,73,49,577,0.1,0,12.6,NA,0.875,0.75,0.375,0.25
2,19,33,M,30,10,4,R,6554,256,275,73,49,0.1,0,12.6,0,0.25,0.875,0.75,0.375
2,19,33,M,30,10,4,R,6556,176,128,57,275,0.1,0,12.6,0,1,0.25,0.875,0.75
2,19,33,M,30,10,4,R,6559,291,148,138,17,0,0,12.7,-0.1,1,1,0.25,0.875
2,19,33,M,30,10,4,R,6561,108,135,10,148,NA,1,NA,NA,0.25,1,1,0.25
2,19,33,M,30,10,4,R,6562,98,110,135,10,0.2,0,12.5,NA,0.75,0.25,1,1
2,19,33,M,30,10,4,R,6563,115,127,110,135,0.1,0,12.6,-0.1,0.875,0.75,0.25,1
2,19,33,M,30,10,4,R,6564,129,143,127,110,0.1,0,12.7,-0.1,1,0.875,0.75,0.25
2,19,33,M,30,10,4,R,6571,69,82,37,NA,NA,1,NA,NA,1,0.75,NA,NA
2,19,33,M,30,10,4,R,6576,451,19,57,94,NA,0,NA,NA,1,1,0.75,NA
2,19,33,M,30,10,4,R,6578,64,5,78,19,NA,0,NA,NA,0.125,1,1,0.75
2,19,33,M,30,10,4,R,6579,15,38,5,78,NA,1,NA,NA,1,0.125,1,1
2,19,33,M,30,10,4,R,6581,112,92,33,38,NA,0,NA,NA,0.75,1,0.125,1
2,19,33,M,30,10,4,R,6583,196,62,146,92,NA,0,NA,NA,1,0.75,1,0.125
2,19,33,M,30,10,4,R,6586,168,6,150,27,NA,1,NA,NA,0.5,1,0.75,1
2,19,33,M,30,10,4,R,6587,73,87,6,150,NA,1,NA,NA,0.625,0.5,1,0.75
2,19,33,M,30,10,4,R,6590,138,15,79,82,NA,0,NA,NA,0.625,0.625,0.5,1
2,19,33,M,30,10,4,R,6591,280,291,15,79,NA,0,NA,NA,0.5,0.625,0.625,0.5
2,19,33,M,30,10,4,R,6593,299,2,307,291,NA,0,NA,NA,0.875,0.5,0.625,0.625
2,19,33,M,30,10,4,R,6594,49,70,2,307,NA,1,NA,NA,1,0.875,0.5,0.625
2,19,33,M,30,10,4,R,6597,138,25,99,25,NA,0,NA,NA,0.5,1,0.875,0.5
2,19,33,M,30,10,4,R,6598,131,149,25,99,NA,0,NA,NA,1,0.5,1,0.875
2,19,33,M,30,10,4,R,6600,68,13,65,149,NA,0,NA,NA,0.375,1,0.5,1
2,19,33,M,30,10,4,R,6603,389,105,196,97,NA,0,NA,NA,0.75,0.375,1,0.5
2,19,33,M,30,10,4,R,6605,227,129,116,105,NA,0,NA,NA,0.75,0.75,0.375,1
2,19,33,M,30,10,4,R,6608,130,50,68,24,NA,1,NA,NA,0.375,0.75,0.75,0.375
2,19,33,M,30,10,4,R,6610,742,53,700,50,NA,0,NA,NA,1,0.375,0.75,0.75
2,19,33,M,30,10,4,R,6612,106,102,20,53,NA,0,NA,NA,1,1,0.375,0.75
2,19,33,M,30,10,4,R,6614,28,31,9,102,NA,0,NA,NA,0.75,1,1,0.375
2,19,33,M,30,10,4,R,6615,107,115,31,9,NA,0,NA,NA,1,0.75,1,1
2,19,33,M,30,10,4,R,6617,432,447,5,115,NA,0,NA,NA,0.75,1,0.75,1
2,19,33,M,30,10,4,R,6619,149,149,11,447,NA,0,NA,NA,1,0.75,1,0.75
2,19,33,M,30,10,4,R,6622,52,2,37,24,NA,0,NA,NA,0.75,1,0.75,1
2,19,33,M,30,10,4,R,6623,10,21,2,37,NA,0,NA,NA,0.75,0.75,1,0.75
2,19,33,M,30,10,4,R,6626,73,16,53,15,NA,0,NA,NA,0.5,0.75,0.75,1
2,19,33,M,30,10,4,R,6627,58,69,16,53,NA,1,NA,NA,0.875,0.5,0.75,0.75
2,19,33,M,30,10,4,R,6629,64,29,46,69,NA,0,NA,NA,1,0.875,0.5,0.75
2,19,33,M,30,10,4,R,6634,354,129,238,30,NA,1,NA,NA,1,0.875,NA,NA
2,19,33,M,30,10,4,R,6637,142,4,136,20,NA,0,12.9880597,NA,0.375,1,0.875,NA
2,19,33,M,30,10,4,R,6638,110,119,4,136,0.1,0,12.9,0.088059701,1,0.375,1,0.875
2,19,33,M,30,10,4,R,6639,198,210,119,4,0.2,0,12.8,0.1,1,1,0.375,1
2,19,33,M,30,10,4,R,6640,74,89,210,119,0.1,0,12.9,-0.1,1,1,1,0.375
2,19,33,M,30,10,4,R,6645,377,16,149,74,0.1,0,12.9,0,0.625,1,1,1
2,19,33,M,30,10,4,R,6647,138,39,108,16,0.1,0,13,-0.1,1,0.625,1,1
2,19,33,M,30,10,4,R,6649,173,139,45,39,NA,1,NA,NA,1,1,0.625,1
2,19,33,M,30,10,4,R,6651,84,73,21,139,0.1,0,12.9,NA,1,1,1,0.625
2,19,33,M,30,10,4,R,6653,82,42,51,73,NA,1,NA,NA,1,1,1,1
2,19,33,M,30,10,4,R,6655,111,33,86,42,0.2,0,12.7,NA,1,1,1,1
2,19,33,M,30,10,4,R,6657,43,7,43,33,0.1,0,12.8,-0.1,1,1,1,1
2,19,33,M,30,10,4,R,6658,58,64,7,43,0.2,0,12.6,0.2,1,1,1,1
2,19,33,M,30,10,4,R,6659,155,170,64,7,0.2,0,12.6,0,0.75,1,1,1
2,19,33,M,30,10,4,R,6662,99,27,67,18,0.1,0,12.8,-0.2,0.875,0.75,1,1
2,19,33,M,30,10,4,R,6665,161,1,130,39,NA,0,12.7880597,0.011940299,1,0.875,0.75,1
2,19,33,M,30,10,4,R,6667,781,730,59,1,NA,1,NA,NA,1,1,0.875,0.75
2,19,33,M,30,10,4,R,6668,30,41,730,59,NA,1,NA,NA,1,1,1,0.875
2,19,33,M,30,10,4,R,6670,227,96,141,41,0.2,0,12.7,NA,0.625,1,1,1
2,19,33,M,30,10,4,R,6671,51,64,96,141,0,0,12.9,-0.2,1,0.625,1,1
2,19,33,M,30,10,4,R,6674,428,1,418,19,NA,0,12.8880597,0.011940299,0.75,1,0.625,1
2,19,33,M,30,10,4,R,6676,170,134,47,1,NA,0,NA,NA,1,0.75,1,0.625
2,19,33,M,30,10,4,R,6679,129,4,132,3,NA,0,12.7880597,NA,0.875,1,0.75,1
2,19,33,M,30,10,4,R,6680,94,102,4,132,NA,1,NA,NA,0.875,0.875,1,0.75
2,19,33,M,30,10,4,R,6682,611,491,129,102,0.2,0,12.7,NA,1,0.875,0.875,1
2,19,34,F,30,10,4,R,6375,37,21,57,50,NA,1,NA,NA,0.5,0.75,NA,NA
2,19,34,F,30,10,4,R,6377,55,14,54,21,NA,1,NA,NA,0.75,0.5,0.75,NA
2,19,34,F,30,10,4,R,6378,49,77,14,54,0,0,12,NA,0.875,0.75,0.5,0.75
2,19,34,F,30,10,4,R,6380,110,101,20,77,NA,0,NA,NA,0.25,0.875,0.75,0.5
2,19,34,F,30,10,4,R,6382,132,148,6,101,0.1,0,11.9,NA,0.625,0.25,0.875,0.75
2,19,34,F,30,10,4,R,6383,64,76,148,6,NA,0,NA,NA,0.5,0.625,0.25,0.875
2,19,34,F,30,10,4,R,6385,34,37,2,76,0.1,0,11.8,NA,0.375,0.5,0.625,0.25
2,19,34,F,30,10,4,R,6388,164,39,92,43,NA,1,NA,NA,0.625,0.375,0.5,0.625
2,19,34,F,30,10,4,R,6390,100,98,16,39,0,0,11.9,NA,0.625,0.625,0.375,0.5
2,19,34,F,30,10,4,R,6391,49,58,98,16,0,0,11.8,0.1,0.5,0.625,0.625,0.375
2,19,34,F,30,10,4,R,6396,443,119,28,210,NA,1,NA,NA,0.25,0.5,0.625,0.625
2,19,34,F,30,10,4,R,6399,200,9,77,155,0,0,NA,NA,0.75,0.25,0.5,0.625
2,19,34,F,30,10,4,R,6401,110,37,80,9,0,0,11.9,NA,0.5,0.75,0.25,0.5
2,19,34,F,30,10,4,R,6403,66,39,34,37,0.1,0,11.7,0.2,0.25,0.5,0.75,0.25
2,19,34,F,30,10,4,R,6404,56,70,39,34,NA,1,NA,NA,0.25,0.25,0.5,0.75
2,19,34,F,30,10,4,R,6407,121,39,44,46,0.1,0,11.7,NA,0.25,0.25,0.25,0.5
2,19,34,F,30,10,4,R,6408,89,99,39,44,NA,0,NA,NA,0.25,0.25,0.25,0.25
2,19,34,F,30,10,4,R,6412,193,37,83,77,0.1,0,11.8,NA,0.25,0.25,0.25,0.25
2,19,34,F,30,10,4,R,6415,272,70,193,15,0.2,0,11.7,0.1,0.125,0.25,0.25,0.25
2,19,34,F,30,10,4,R,6417,95,86,18,70,0.1,0,11.7,0,0.5,0.125,0.25,0.25
2,19,34,F,30,10,4,R,6418,101,110,86,18,0.3,0,11.5,0.2,0.25,0.5,0.125,0.25
2,19,34,F,30,10,4,R,6420,53,29,31,110,0,0,11.8,-0.3,0.375,0.25,0.5,0.125
2,19,34,F,30,10,4,R,6422,54,20,45,29,NA,1,NA,NA,0.125,0.375,0.25,0.5
2,19,34,F,30,10,4,R,6423,93,106,20,45,0.1,0,11.7,NA,0.75,0.125,0.375,0.25
2,19,34,F,30,10,4,R,6426,448,286,120,52,0.2,0,11.6,0.1,0.5,0.75,0.125,0.375
2,19,34,F,30,10,4,R,6429,955,418,533,14,NA,0,12.20810811,-0.608108108,1,0.5,0.75,0.125
2,19,34,F,30,10,4,R,6430,77,88,418,533,NA,0,NA,NA,0.875,1,0.5,0.75
2,19,34,F,30,10,4,R,6434,397,17,78,301,NA,1,NA,NA,0.5,0.875,1,0.5
2,19,34,F,30,10,4,R,6439,74,106,20,131,NA,0,12.00810811,NA,1,0.25,NA,NA
2,19,34,F,30,10,4,R,6440,52,104,106,20,NA,1,NA,NA,1,1,0.25,NA
2,19,34,F,30,10,4,R,6442,98,109,13,104,0.1,0,11.8,NA,1,1,1,0.25
2,19,34,F,30,10,4,R,6445,110,66,79,26,NA,1,NA,NA,1,1,1,1
2,19,34,F,30,10,4,R,6448,172,12,76,114,0.1,0,11.8,NA,0.375,1,1,1
2,19,34,F,30,10,4,R,6449,103,121,12,76,0.2,0,11.7,0.1,0.75,0.375,1,1
2,19,34,F,30,10,4,R,6451,536,86,490,121,NA,1,NA,NA,1,0.75,0.375,1
2,19,34,F,30,10,4,R,6454,165,11,171,37,0,0,NA,NA,0.75,1,0.75,0.375
2,19,34,F,30,10,4,R,6455,86,94,11,171,0.1,0,11.6,NA,0.75,0.75,1,0.75
2,19,34,F,30,10,4,R,6456,90,108,94,11,0.2,0,11.5,0.1,0.75,0.75,0.75,1
2,19,34,F,30,10,4,R,6459,128,13,202,5,NA,0,NA,NA,0.375,0.75,0.75,0.75
2,19,34,F,30,10,4,R,6461,194,14,201,13,0.2,0,11.5,NA,0.5,0.375,0.75,0.75
2,19,34,F,30,10,4,R,6462,81,92,14,201,NA,1,NA,NA,0.625,0.5,0.375,0.75
2,19,34,F,30,10,4,R,6464,431,308,152,92,NA,1,NA,NA,1,0.625,0.5,0.375
2,19,34,F,30,10,4,R,6465,25,35,308,152,0.1,0,11.7,NA,1,1,0.625,0.5
2,19,34,F,30,10,4,R,6467,172,93,89,35,0.1,0,11.7,0,1,1,1,0.625
2,19,34,F,30,10,4,R,6468,90,98,93,89,0.2,0,11.5,0.2,0.75,1,1,1
2,19,34,F,30,10,4,R,6470,124,43,92,98,0.1,0,11.7,-0.2,0.625,0.75,1,1
2,19,34,F,30,10,4,R,6472,140,28,124,43,NA,1,NA,NA,0.375,0.625,0.75,1
2,19,34,F,30,10,4,R,6474,200,129,80,28,NA,1,NA,NA,0.875,0.375,0.625,0.75
2,19,34,F,30,10,4,R,6477,96,23,45,41,NA,1,NA,NA,0.25,0.875,0.375,0.625
2,19,34,F,30,10,4,R,6479,372,303,81,23,0.1,0,11.6,NA,0.375,0.25,0.875,0.375
2,19,34,F,30,10,4,R,6487,119,56,78,575,0.1,0,11.9,NA,1,1,NA,NA
2,19,34,F,30,10,4,R,6490,90,30,55,15,0.1,0,11.9,0,1,1,1,NA
2,19,34,F,30,10,4,R,6492,164,80,91,30,NA,1,NA,NA,1,1,1,1
2,19,34,F,30,10,4,R,6494,273,109,179,80,0,0,12,NA,1,1,1,1
2,19,34,F,30,10,4,R,6496,136,106,42,109,0.1,0,11.8,0.2,1,1,1,1
2,19,34,F,30,10,4,R,6497,216,223,106,42,0,0,12,-0.2,1,1,1,1
2,19,34,F,30,10,4,R,6499,134,36,109,223,NA,1,NA,NA,0.75,1,1,1
2,19,34,F,30,10,4,R,6501,57,36,31,36,0.1,0,11.9,NA,0.75,0.75,1,1
2,19,34,F,30,10,4,R,6503,125,79,57,36,0.2,0,11.8,0.1,1,0.75,0.75,1
2,19,34,F,30,10,4,R,6506,372,69,221,92,0.1,0,11.9,-0.1,1,1,0.75,0.75
2,19,34,F,30,10,4,R,6507,118,130,69,221,NA,1,NA,NA,0.5,1,1,0.75
2,19,34,F,30,10,4,R,6509,368,285,101,130,NA,0,NA,NA,0.75,0.5,1,1
2,19,34,F,30,10,4,R,6515,104,49,74,NA,NA,1,NA,NA,0.875,1,NA,NA
2,19,34,F,30,10,4,R,6517,384,380,11,49,NA,1,NA,NA,1,0.875,1,NA
2,19,34,F,30,10,4,R,6519,78,62,31,380,0,0,NA,NA,0.75,1,0.875,1
2,19,34,F,30,10,4,R,6521,158,111,54,62,NA,1,NA,NA,0.75,0.75,1,0.875
2,19,34,F,30,10,4,R,6523,67,67,20,111,0.1,0,11.4,NA,1,0.75,0.75,1
2,19,34,F,30,10,4,R,6525,155,83,78,67,0.1,0,11.5,-0.1,1,1,0.75,0.75
2,19,34,F,30,10,4,R,6527,73,22,58,83,0.1,0,11.4,0.1,0.25,1,1,0.75
2,19,34,F,30,10,4,R,6529,85,53,38,22,0,0,11.5,-0.1,1,0.25,1,1
2,19,34,F,30,10,4,R,6531,78,13,71,53,0.2,0,11.2,0.3,0.25,1,0.25,1
2,19,34,F,30,10,4,R,6532,51,58,13,71,0,0,NA,NA,0.5,0.25,1,0.25
2,19,34,F,30,10,4,R,6534,32,29,7,58,0,0,11.5,NA,0.25,0.5,0.25,1
2,19,34,F,30,10,4,R,6535,30,38,29,7,0.1,0,11.3,0.2,0.125,0.25,0.5,0.25
2,19,34,F,30,10,4,R,6537,123,41,88,38,0.1,0,11.4,-0.1,0.5,0.125,0.25,0.5
2,19,34,F,30,10,4,R,6538,67,71,41,88,0.1,0,11.4,0,0.75,0.5,0.125,0.25
2,19,34,F,30,10,4,R,6541,205,34,117,60,0.1,0,11.3,0.1,0.375,0.75,0.5,0.125
2,19,34,F,30,10,4,R,6543,156,153,12,34,0.1,0,11.4,-0.1,0.375,0.375,0.75,0.5
2,19,34,F,30,10,4,R,6545,207,200,15,153,0.1,0,11.3,0.1,0.5,0.375,0.375,0.75
2,19,34,F,30,10,4,R,6546,221,228,200,15,NA,0,NA,NA,0.5,0.5,0.375,0.375
2,19,34,F,30,10,4,R,6548,43,51,4,228,0.1,0,11.2,NA,0.375,0.5,0.5,0.375
2,19,34,F,30,10,4,R,6550,53,14,46,51,0.1,0,11.3,-0.1,0.125,0.375,0.5,0.5
2,19,34,F,30,10,4,R,6551,567,577,14,46,NA,1,NA,NA,0.75,0.125,0.375,0.5
2,19,34,F,30,10,4,R,6555,442,57,275,73,0.2,0,11.3,NA,0.75,0.75,0.125,0.375
2,19,34,F,30,10,4,R,6557,137,17,128,57,0.1,0,11.4,-0.1,0.5,0.75,0.75,0.125
2,19,34,F,30,10,4,R,6558,127,138,17,128,0.1,0,11.3,0.1,0.75,0.5,0.75,0.75
2,19,34,F,30,10,4,R,6560,150,10,148,138,NA,1,NA,NA,0.375,0.75,0.5,0.75
2,19,34,F,30,10,4,R,6565,515,13,143,127,0.3,0,11.3,NA,0.75,0.375,0.75,0.5
2,19,34,F,30,10,4,R,6566,68,79,13,143,0,0,11.6,-0.3,0.5,0.75,0.375,0.75
2,19,34,F,30,10,4,R,6567,31,39,79,13,0.1,0,11.5,0.1,0.125,0.5,0.75,0.375
2,19,34,F,30,10,4,R,6568,156,162,39,79,0,0,11.6,-0.1,0.5,0.125,0.5,0.75
2,19,34,F,30,10,4,R,6572,283,179,82,37,NA,0,NA,NA,1,0.875,NA,NA
2,19,34,F,30,10,4,R,6573,98,112,179,82,NA,0,NA,NA,1,1,0.875,NA
2,19,34,F,30,10,4,R,6574,85,94,112,179,NA,0,NA,NA,1,1,1,0.875
2,19,34,F,30,10,4,R,6575,45,57,94,112,NA,1,NA,NA,0.75,1,1,1
2,19,34,F,30,10,4,R,6577,89,78,19,57,NA,0,NA,NA,0.875,0.75,1,1
2,19,34,F,30,10,4,R,6580,69,33,38,5,NA,1,NA,NA,0.125,0.875,0.75,1
2,19,34,F,30,10,4,R,6582,229,146,92,33,NA,0,NA,NA,0.75,0.125,0.875,0.75
2,19,34,F,30,10,4,R,6584,80,27,62,146,NA,0,NA,NA,0.125,0.75,0.125,0.875
2,19,34,F,30,10,4,R,6585,139,150,27,62,NA,0,NA,NA,1,0.125,0.75,0.125
2,19,34,F,30,10,4,R,6588,166,82,87,6,NA,0,NA,NA,0.75,1,0.125,0.75
2,19,34,F,30,10,4,R,6589,68,79,82,87,NA,1,NA,NA,0.5,0.75,1,0.125
2,19,34,F,30,10,4,R,6592,603,307,291,15,NA,0,NA,NA,0.75,0.5,0.75,1
2,19,34,F,30,10,4,R,6595,91,25,70,2,NA,1,NA,NA,0.375,0.75,0.5,0.75
2,19,34,F,30,10,4,R,6596,89,99,25,70,NA,1,NA,NA,0.5,0.375,0.75,0.5
2,19,34,F,30,10,4,R,6599,230,65,149,25,NA,0,NA,NA,1,0.5,0.375,0.75
2,19,34,F,30,10,4,R,6601,100,97,13,65,NA,0,NA,NA,0.375,1,0.5,0.375
2,19,34,F,30,10,4,R,6602,182,196,97,13,NA,0,NA,NA,1,0.375,1,0.5
2,19,34,F,30,10,4,R,6604,212,116,105,196,NA,0,NA,NA,0.125,1,0.375,1
2,19,34,F,30,10,4,R,6606,143,24,129,116,NA,1,NA,NA,0.5,0.125,1,0.375
2,19,34,F,30,10,4,R,6607,56,68,24,129,NA,0,NA,NA,0.375,0.5,0.125,1
2,19,34,F,30,10,4,R,6609,738,700,50,68,NA,0,NA,NA,1,0.375,0.5,0.125
2,19,34,F,30,10,4,R,6611,62,20,53,700,NA,1,NA,NA,1,1,0.375,0.5
2,19,34,F,30,10,4,R,6613,103,9,102,20,NA,1,NA,NA,0.875,1,1,0.375
2,19,34,F,30,10,4,R,6616,141,5,115,31,NA,0,NA,NA,0.25,0.875,1,1
2,19,34,F,30,10,4,R,6618,449,11,447,5,NA,1,NA,NA,0.625,0.25,0.875,1
2,19,34,F,30,10,4,R,6620,162,24,149,11,NA,1,NA,NA,0.875,0.625,0.25,0.875
2,19,34,F,30,10,4,R,6621,26,37,24,149,NA,0,NA,NA,1,0.875,0.625,0.25
2,19,34,F,30,10,4,R,6624,27,15,21,2,NA,1,NA,NA,0.75,1,0.875,0.625
2,19,34,F,30,10,4,R,6625,42,53,15,21,NA,1,NA,NA,0.625,0.75,1,0.875
2,19,34,F,30,10,4,R,6628,120,46,69,16,NA,0,NA,NA,0.625,0.625,0.75,1
2,19,34,F,30,10,4,R,6630,50,32,29,46,NA,0,NA,NA,0.5,0.625,0.625,0.75
2,19,34,F,30,10,4,R,6633,256,238,30,NA,NA,1,NA,NA,1,1,NA,NA
2,19,34,F,30,10,4,R,6635,138,20,129,238,NA,1,NA,NA,0.75,1,1,NA
2,19,34,F,30,10,4,R,6636,127,136,20,129,NA,0,NA,NA,1,0.75,1,1
2,19,34,F,30,10,4,R,6641,465,50,89,210,0,0,11.7,NA,1,1,0.75,1
2,19,34,F,30,10,4,R,6642,84,95,50,89,0.1,0,11.5,0.2,1,1,1,0.75
2,19,34,F,30,10,4,R,6643,63,74,95,50,0.1,0,11.5,0,1,1,1,1
2,19,34,F,30,10,4,R,6644,138,149,74,95,0.1,0,11.4,0.1,0.75,1,1,1
2,19,34,F,30,10,4,R,6646,116,108,16,149,NA,1,NA,NA,1,0.75,1,1
2,19,34,F,30,10,4,R,6648,72,45,39,108,0.1,0,11.6,NA,1,1,0.75,1
2,19,34,F,30,10,4,R,6650,149,21,139,45,0.1,0,11.5,0.1,0.5,1,1,0.75
2,19,34,F,30,10,4,R,6652,113,51,73,21,0,0,11.6,-0.1,1,0.5,1,1
2,19,34,F,30,10,4,R,6654,121,86,42,51,NA,1,NA,NA,1,1,0.5,1
2,19,34,F,30,10,4,R,6656,63,43,33,86,0.1,0,11.4,NA,1,1,1,0.5
2,19,34,F,30,10,4,R,6660,252,18,170,64,0,0,11.6,-0.2,0.75,1,1,1
2,19,34,F,30,10,4,R,6661,57,67,18,170,0.1,0,11.5,0.1,1,0.75,1,1
2,19,34,F,30,10,4,R,6663,56,39,27,67,0,0,11.6,-0.1,1,1,0.75,1
2,19,34,F,30,10,4,R,6664,118,130,39,27,NA,0,NA,NA,1,1,1,0.75
2,19,34,F,30,10,4,R,6666,56,59,1,130,0.1,0,11.4,NA,1,1,1,1
2,19,34,F,30,10,4,R,6669,905,141,41,730,NA,1,NA,NA,1,1,1,1
2,19,34,F,30,10,4,R,6672,168,19,64,96,0.1,0,11.7,NA,1,1,1,1
2,19,34,F,30,10,4,R,6673,410,418,19,64,NA,0,NA,NA,1,1,1,1
2,19,34,F,30,10,4,R,6675,43,47,1,418,0.1,0,11.6,NA,1,1,1,1
2,19,34,F,30,10,4,R,6677,127,3,134,47,NA,0,NA,NA,0.75,1,1,1
2,19,34,F,30,10,4,R,6678,126,132,3,134,NA,0,NA,NA,1,0.75,1,1
2,19,34,F,30,10,4,R,6681,229,129,102,4,NA,1,NA,NA,1,1,0.75,1
2,19,34,F,30,10,4,R,6683,501,19,491,129,0.1,0,11.5,NA,1,1,1,0.75
2,20,35,F,34,9,8,I,6686,107,86,30,NA,NA,1,NA,NA,1,0.9375,NA,NA
2,20,35,F,34,9,8,I,6687,95,103,86,30,0,0,12.3,NA,0.75,1,0.9375,NA
2,20,35,F,34,9,8,I,6689,71,6,86,103,NA,1,NA,NA,0.5,0.75,1,0.9375
2,20,35,F,34,9,8,I,6691,83,7,87,6,NA,1,NA,NA,0.5,0.5,0.75,1
2,20,35,F,34,9,8,I,6692,19,31,7,87,NA,1,NA,NA,0.625,0.5,0.5,0.75
2,20,35,F,34,9,8,I,6694,27,19,18,31,0.1,0,12,NA,0.875,0.625,0.5,0.5
2,20,35,F,34,9,8,I,6697,85,16,54,22,0,0,12.2,-0.2,0.375,0.875,0.625,0.5
2,20,35,F,34,9,8,I,6698,80,92,16,54,0,0,12.2,0,0.8125,0.375,0.875,0.625
2,20,35,F,34,9,8,I,6699,7,20,92,16,NA,0,NA,NA,0.625,0.8125,0.375,0.875
2,20,35,F,34,9,8,I,6701,34,36,3,20,NA,0,NA,NA,1,0.625,0.8125,0.375
2,20,35,F,34,9,8,I,6704,75,30,46,4,0.1,0,12,NA,0.5,1,0.625,0.8125
2,20,35,F,34,9,8,I,6706,89,72,27,30,0.2,0,11.9,0.1,1,0.5,1,0.625
2,20,35,F,34,9,8,I,6707,53,64,72,27,0.2,0,11.8,0.1,0.8125,1,0.5,1
2,20,35,F,34,9,8,I,6708,30,43,64,72,0,0,12,-0.2,0.5,0.8125,1,0.5
2,20,35,F,34,9,8,I,6711,60,13,46,16,0.1,0,11.9,0.1,0.5,0.5,0.8125,1
2,20,35,F,34,9,8,I,6712,30,37,13,46,NA,0,NA,NA,0.5,0.5,0.5,0.8125
2,20,35,F,34,9,8,I,6714,54,55,3,37,0,0,12,NA,0.625,0.5,0.5,0.5
2,20,35,F,34,9,8,I,6716,37,8,38,55,NA,0,11.82173913,0.17826087,0.3125,0.625,0.5,0.5
2,20,35,F,34,9,8,I,6717,24,33,8,38,0.1,0,11.8,0.02173913,0.1875,0.3125,0.625,0.5
2,20,35,F,34,9,8,I,6718,34,67,33,8,NA,0,NA,NA,0.5,0.1875,0.3125,0.625
2,20,35,F,34,9,8,I,6721,25,10,17,6,0,0,12,NA,0.25,0.5,0.1875,0.3125
2,20,35,F,34,9,8,I,6723,38,14,30,10,0.2,0,11.8,0.2,0.3125,0.25,0.5,0.1875
2,20,35,F,34,9,8,I,6725,14,4,17,14,NA,1,NA,NA,0.125,0.3125,0.25,0.5
2,20,35,F,34,9,8,I,6728,70,17,16,43,0,0,12.1,NA,0.3125,0.125,0.3125,0.25
2,20,35,F,34,9,8,I,6729,126,138,17,16,NA,1,NA,NA,0.4375,0.3125,0.125,0.3125
2,20,35,F,34,9,8,I,6732,41,16,30,9,0,0,12,NA,0.25,0.4375,0.3125,0.125
2,20,35,F,34,9,8,I,6734,44,7,46,16,0,0,11.9,0.1,0.5,0.25,0.4375,0.3125
2,20,35,F,34,9,8,I,6735,24,29,7,46,0,0,11.9,0,0.375,0.5,0.25,0.4375
2,20,35,F,34,9,8,I,6737,302,33,278,29,NA,1,NA,NA,0.8125,0.375,0.5,0.25
2,20,35,F,34,9,8,I,6738,151,164,33,278,NA,0,NA,NA,0.75,0.8125,0.375,0.5
2,20,35,F,34,9,8,I,6742,134,26,60,51,NA,1,NA,NA,0.5,0.75,0.8125,0.375
2,20,35,F,34,9,8,I,6744,67,75,2,26,0.1,0,11.8,NA,0.625,0.5,0.75,0.8125
2,20,35,F,34,9,8,I,6746,51,9,54,75,NA,0,12.92173913,-1.12173913,0.5,0.625,0.5,0.75
2,20,35,F,34,9,8,I,6747,11,20,9,54,0,0,12,0.92173913,0.375,0.5,0.625,0.5
2,20,35,F,34,9,8,I,6748,61,76,20,9,0.1,0,11.8,0.2,0.75,0.375,0.5,0.625
2,20,35,F,34,9,8,I,6749,43,57,76,20,0.2,0,11.8,0,0.8125,0.75,0.375,0.5
2,20,35,F,34,9,8,I,6751,41,20,35,57,0.1,0,10.8,1,0.625,0.8125,0.75,0.375
2,20,35,F,34,9,8,I,6753,84,28,62,20,NA,1,NA,NA,0.5625,0.625,0.8125,0.75
2,20,35,F,34,9,8,I,6754,74,88,28,62,NA,0,12.62173913,NA,0.6875,0.5625,0.625,0.8125
2,20,35,F,34,9,8,I,6755,41,52,88,28,NA,1,NA,NA,0.5,0.6875,0.5625,0.625
2,20,35,F,34,9,8,I,6756,26,30,52,88,0.1,0,11.9,NA,0.625,0.5,0.6875,0.5625
2,20,35,F,34,9,8,I,6759,103,35,63,22,0,0,12,-0.1,0.5,0.625,0.5,0.6875
2,20,35,F,34,9,8,I,6767,772,39,54,32,NA,1,NA,NA,0.625,0.5,0.625,0.5
2,20,35,F,34,9,8,I,6769,27,34,7,39,0.1,0,12,NA,0.375,0.625,0.5,0.625
2,20,35,F,34,9,8,I,6770,33,42,34,7,NA,0,12.12173913,-0.12173913,0.625,0.375,0.625,0.5
2,20,35,F,34,9,8,I,6772,26,13,23,42,0.1,0,12,0.12173913,0.5,0.625,0.375,0.625
2,20,35,F,34,9,8,I,6774,74,66,20,13,0.1,0,12,0,0.625,0.5,0.625,0.375
2,20,35,F,34,9,8,I,6775,72,91,66,20,0.1,0,12,0,0.625,0.625,0.5,0.625
2,20,35,F,34,9,8,I,6776,55,74,91,66,NA,1,NA,NA,0.3125,0.625,0.625,0.5
